"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
30,3,303990,12,9,2,15,2,5,2,0,0,60,3,1
67,3,49401,9,11,3,9,2,5,1,0,0,24,3,1
46,3,279196,10,13,2,4,2,5,1,0,0,40,3,1
17,3,211870,7,5,2,9,2,5,2,0,0,6,3,1
22,3,281432,16,10,2,7,4,5,2,0,0,30,3,1
27,3,161155,1,6,2,9,2,5,2,0,0,40,3,1
23,3,197904,12,9,2,9,5,5,1,0,0,35,3,1
33,3,111746,8,12,1,4,1,5,2,0,0,45,2,1
43,4,170721,16,10,1,4,1,5,2,0,0,20,3,1
28,5,70100,10,13,2,11,2,5,2,0,0,20,3,1
41,3,193626,12,9,1,4,5,5,1,0,0,40,3,1
25,3,189775,16,10,1,2,4,3,1,0,0,20,3,1
59,5,286967,12,9,1,15,1,5,2,0,0,45,3,1
45,5,164427,10,13,3,11,5,5,1,0,0,40,3,1
38,3,91039,10,13,1,13,1,5,2,15024,0,60,3,2
40,3,347934,12,9,2,9,2,5,1,0,0,35,3,1
46,2,371373,12,9,3,2,2,5,2,0,0,40,3,1
35,3,32220,8,12,2,5,2,5,1,0,0,60,3,1
34,3,187251,12,9,3,11,5,5,1,0,0,25,3,1
33,3,178107,10,13,2,4,4,5,2,0,0,20,3,1
41,3,343121,12,9,3,2,5,5,1,0,0,36,3,1
20,3,262749,16,10,2,8,4,5,2,0,0,40,3,1
23,3,403107,5,3,2,9,4,5,2,0,0,40,3,1
26,3,64293,16,10,2,11,2,5,1,0,0,35,3,1
23,5,324960,12,9,2,6,2,5,2,0,0,40,2,1
62,5,114060,12,9,1,15,1,5,2,0,0,40,3,1
52,3,48925,16,10,1,2,1,5,2,0,0,40,3,1
58,3,180980,16,10,3,9,5,5,1,0,0,42,2,1
25,3,181054,10,13,2,13,2,5,1,0,0,40,3,1
24,3,388093,10,13,2,5,2,3,2,0,0,40,3,1
19,3,249609,16,10,2,12,4,5,2,0,0,8,3,1
43,3,112131,16,10,1,5,1,5,2,0,0,40,3,1
47,5,543162,12,9,3,2,5,3,1,0,0,40,3,1
39,3,91996,12,9,3,9,5,5,1,0,0,40,3,1
49,3,141944,9,11,1,7,5,5,2,0,1380,42,3,1
32,3,37070,9,11,2,4,2,5,2,0,0,45,3,1
34,3,337587,16,10,1,11,1,5,2,0,0,50,3,2
28,3,189346,12,9,3,4,2,5,2,0,0,45,3,1
25,3,267044,16,10,2,2,2,1,1,0,0,20,3,1
34,3,108116,10,13,1,11,1,5,2,0,0,50,3,2
38,4,99146,10,13,1,5,1,5,2,15024,0,80,3,2
50,3,196232,12,9,1,5,1,5,2,7688,0,50,3,2
24,5,248344,16,10,3,7,2,3,2,0,0,50,3,1
37,5,186035,16,10,1,14,1,5,2,0,0,45,3,2
44,3,177905,16,10,3,8,5,5,2,0,0,58,3,2
28,3,85812,16,10,1,13,6,5,1,0,0,40,3,1
42,3,221172,10,13,1,5,1,5,2,0,0,40,3,2
74,3,99183,16,10,3,2,2,5,1,0,0,9,3,1
38,4,190387,12,9,1,4,1,5,2,0,0,50,3,1
44,4,202692,13,14,1,11,1,5,2,0,0,40,3,1
44,3,109339,2,7,3,8,5,4,1,0,0,46,3,1
26,3,108658,12,9,2,8,2,5,2,0,0,40,3,1
36,3,197202,12,9,1,9,1,3,2,0,0,40,3,1
41,3,101739,8,12,1,5,6,5,1,0,0,50,3,2
67,3,231559,15,15,1,11,1,5,2,20051,0,48,3,2
39,5,207853,3,8,1,14,1,5,2,0,0,50,3,1
57,3,190942,4,2,3,10,2,3,1,0,0,30,3,1
29,3,102345,9,11,3,4,2,5,2,0,0,40,3,1
31,4,41493,10,13,2,6,2,5,1,0,0,45,3,1
44,3,210525,16,10,1,15,1,5,2,0,0,40,3,1
29,3,133937,11,16,2,11,4,5,2,0,0,40,3,1
30,3,237903,16,10,2,7,5,5,1,0,0,40,3,1
27,3,163862,12,9,2,15,2,5,2,0,0,40,3,1
27,3,201872,16,10,1,13,1,5,2,0,0,50,3,1
32,3,84179,12,9,2,7,2,5,1,0,0,45,3,1
58,3,51662,1,6,1,9,6,5,1,0,0,8,3,1
35,5,233327,16,10,1,12,1,5,2,0,0,40,3,1
21,3,259510,12,9,2,7,4,5,2,0,0,36,3,1
28,3,184831,16,10,2,4,5,5,2,0,0,40,3,1
46,4,245724,16,10,3,5,2,5,2,0,0,50,3,1
36,4,27053,12,9,3,9,5,5,1,0,0,40,3,1
72,3,205343,2,7,3,2,5,5,1,0,0,40,3,1
35,3,229328,12,9,1,8,6,3,1,0,0,40,3,1
33,2,319560,9,11,3,4,5,3,1,0,0,40,3,2
69,3,136218,2,7,2,8,2,5,1,0,0,40,3,1
35,3,54576,12,9,1,8,1,5,2,0,0,40,3,1
31,3,323069,12,9,3,2,5,5,1,0,0,20,4,1
34,3,148291,12,9,1,14,6,5,1,0,0,32,3,1
30,3,152453,2,7,1,9,1,5,2,0,0,40,3,1
28,3,114053,10,13,2,15,2,5,2,0,0,55,3,1
54,3,212960,10,13,1,13,1,5,2,0,0,35,3,2
47,3,264052,16,10,1,11,1,5,2,0,0,50,3,2
24,3,82804,12,9,2,7,5,3,1,0,0,40,3,1
52,4,334273,10,13,1,11,1,5,2,0,0,60,3,2
20,3,27337,12,9,2,7,4,1,2,0,0,48,3,1
43,4,188436,13,14,1,5,1,5,2,5013,0,45,3,1
45,3,433665,6,4,3,9,5,5,1,0,0,40,3,1
29,4,110663,12,9,3,4,2,5,2,0,0,35,3,1
47,3,87490,13,14,3,5,5,5,2,0,0,42,3,1
24,3,354351,12,9,2,4,4,5,2,0,0,40,3,1
51,3,95469,12,9,1,11,1,5,2,0,0,40,3,1
17,3,242718,2,7,2,13,4,5,2,0,0,12,3,1
37,3,22463,9,11,1,4,1,5,2,0,1977,40,3,2
27,3,158156,11,16,2,11,2,5,1,0,0,70,3,1
29,3,350162,10,13,1,5,6,5,2,0,0,40,3,2
36,4,28738,8,12,3,13,5,5,1,0,0,35,3,1
58,5,283635,10,13,2,11,2,5,1,0,0,40,3,1
26,4,86646,16,10,1,4,1,5,2,0,0,45,3,1
57,3,69884,12,9,1,13,1,5,2,0,0,40,3,2
59,3,199713,12,9,1,4,1,5,2,0,0,40,3,1
27,3,181659,12,9,1,8,1,5,2,0,0,40,3,1
31,4,340939,10,13,2,14,2,5,2,0,0,40,3,1
21,3,197747,16,10,2,13,4,5,1,0,0,24,3,1
29,3,34292,16,10,2,2,2,5,2,0,0,60,3,1
18,3,156764,2,7,2,9,4,5,2,0,0,40,3,1
52,3,25826,1,6,1,4,1,5,2,0,1887,47,3,2
57,4,103948,10,13,3,11,2,5,2,0,0,80,3,1
60,3,39352,6,4,2,15,2,5,2,0,0,48,3,2
31,3,168387,10,13,1,11,1,5,2,7688,0,40,3,2
23,3,117789,10,13,2,2,4,5,1,0,0,40,3,1
27,3,267147,12,9,2,13,4,5,2,0,0,40,3,1
42,4,214242,15,15,1,11,1,5,2,0,1902,50,3,2
25,3,200408,16,10,2,14,2,5,2,2174,0,40,3,1
49,3,136455,10,13,2,11,2,5,1,0,0,45,3,1
32,3,239824,10,13,2,14,2,5,2,0,0,40,3,1
19,3,217039,16,10,2,2,4,5,2,0,0,28,3,1
60,3,51290,6,4,3,9,2,5,1,0,0,40,3,1
42,5,175674,7,5,1,9,1,5,2,0,0,40,3,1
35,4,194404,8,12,2,6,2,5,2,0,0,40,3,1
48,3,45612,12,9,2,2,5,3,1,0,0,37,3,1
51,3,410114,13,14,1,4,1,5,2,0,0,40,3,2
29,3,182521,12,9,2,4,2,1,2,0,0,40,3,1
36,5,339772,12,9,3,5,2,3,2,0,0,40,3,1
17,3,169658,1,6,2,9,4,5,1,0,0,21,3,1
52,3,200853,13,14,3,11,2,5,1,6849,0,60,3,1
24,3,247564,12,9,2,4,2,5,2,0,0,40,3,1
24,3,249909,12,9,1,7,1,5,2,0,0,50,3,1
26,5,208122,10,13,2,11,4,5,2,1055,0,40,3,1
27,3,109881,10,13,2,9,4,5,1,0,0,20,3,1
39,3,207824,12,9,2,7,4,5,2,0,0,60,3,1
30,3,369027,12,9,1,15,1,3,2,0,0,45,3,1
50,4,114117,12,9,1,5,1,5,2,0,0,32,3,1
52,4,51048,10,13,1,13,1,5,2,0,0,55,3,1
46,3,102388,15,15,1,11,1,5,2,15024,0,45,3,2
23,3,190483,10,13,2,13,4,5,1,0,0,20,3,1
45,3,462440,2,7,3,9,2,3,1,0,0,20,3,1
65,3,109351,7,5,3,10,5,3,1,0,0,24,3,1
29,3,34383,9,11,1,15,1,5,2,0,0,55,3,1
47,3,241832,7,5,1,7,5,5,2,0,0,40,3,1
30,3,124187,12,9,2,6,4,3,2,0,0,60,3,1
34,3,153614,12,9,1,13,1,5,2,0,0,45,3,2
38,4,267556,12,9,1,13,1,5,2,0,0,64,3,1
33,3,205469,16,10,1,5,1,5,2,0,0,40,3,2
49,3,268090,10,13,1,13,1,5,2,0,0,26,3,2
47,4,165039,16,10,2,9,5,3,1,0,0,40,3,1
49,5,120451,1,6,3,9,5,3,1,0,0,40,3,1
43,3,154374,16,10,1,4,1,5,2,15024,0,60,3,2
30,3,103649,10,13,1,2,6,3,1,0,0,40,3,2
58,4,35723,12,9,1,4,1,5,2,0,0,60,3,1
19,3,262601,12,9,2,9,4,5,1,0,0,14,3,1
21,3,226181,10,13,2,7,2,5,2,0,0,40,3,1
33,3,175697,10,13,1,5,1,5,2,15024,0,60,3,2
47,4,248145,5,3,1,15,1,5,2,0,0,50,3,1
52,4,289436,11,16,1,11,1,5,2,0,0,60,3,2
26,3,75654,12,9,3,4,2,5,2,0,0,55,3,1
60,3,199378,12,9,1,4,1,5,2,0,0,40,3,1
21,3,160968,16,10,2,7,4,5,2,0,0,40,3,1
36,3,188563,16,10,1,13,1,5,2,5178,0,50,3,2
31,3,55849,16,10,1,4,1,5,2,0,0,45,3,1
50,4,195322,11,16,3,11,2,5,2,0,0,40,3,2
31,5,402089,12,9,3,2,5,5,1,0,0,40,3,1
71,3,78277,12,9,1,4,1,5,2,0,0,15,3,1
30,5,169496,10,13,1,14,1,5,2,0,0,40,3,2
20,3,130959,16,10,2,9,4,5,2,0,0,20,3,1
24,3,556660,12,9,2,5,3,5,2,4101,0,50,3,1
35,3,292472,11,16,1,11,1,2,2,0,0,40,1,2
38,5,143774,16,10,3,5,2,5,1,0,0,45,3,1
27,3,288341,12,9,2,8,4,5,1,0,0,32,3,1
29,5,71592,16,10,2,2,5,2,1,0,0,40,1,1
34,3,106742,12,9,1,4,1,5,2,0,0,45,3,1
44,3,219288,6,4,1,4,1,5,2,0,0,35,3,1
43,3,174524,12,9,1,8,1,5,2,0,0,40,3,2
44,4,335183,3,8,1,7,1,3,2,0,0,40,3,2
35,3,261293,13,14,2,13,2,5,2,0,0,60,3,1
27,3,111900,16,10,2,11,2,5,2,0,0,40,3,1
43,5,194360,13,14,2,11,2,5,2,0,0,38,3,1
20,3,81145,16,10,2,13,2,5,1,0,0,25,3,1
42,3,341204,8,12,3,11,5,5,1,8614,0,40,3,2
27,5,249362,16,10,1,15,1,5,2,3411,0,40,3,1
42,3,247019,12,9,1,4,1,3,2,0,0,40,3,2
24,3,172146,7,5,2,8,2,5,2,0,1721,40,3,1
48,2,110457,16,10,3,5,2,5,2,0,0,40,3,1
17,4,368700,2,7,2,6,4,5,2,0,0,10,3,1
33,3,182556,10,13,1,5,1,5,2,0,0,40,3,2
50,4,219420,12,9,1,13,1,5,2,0,0,50,3,2
22,3,240817,12,9,2,13,4,5,1,2597,0,40,3,1
17,3,102726,3,8,2,9,4,5,2,0,0,16,3,1
32,3,226267,16,10,1,2,1,5,2,0,0,40,3,1
31,3,125457,12,9,2,4,2,5,2,0,0,45,3,1
58,4,204021,12,9,3,5,2,5,2,0,0,50,3,1
29,5,92262,12,9,2,12,4,5,2,0,0,48,3,1
37,3,161141,9,11,1,4,1,5,2,0,0,40,2,2
34,4,190290,12,9,1,4,1,5,2,0,0,40,3,2
23,5,430828,16,10,3,5,5,3,2,0,0,40,3,1
18,5,59342,2,7,2,2,4,5,1,0,0,5,3,1
34,3,136721,12,9,3,5,2,5,1,0,0,40,3,1
45,5,86644,10,13,1,11,6,5,1,0,0,55,3,1
41,3,195124,13,14,2,5,2,5,2,0,0,35,3,1
26,3,167350,12,9,2,9,3,5,2,0,0,30,3,1
54,5,113000,16,10,1,6,1,5,2,0,0,40,3,1
24,3,140027,16,10,2,8,4,3,1,0,0,45,3,1
42,3,262425,16,10,1,11,1,5,2,0,0,50,3,1
20,3,316702,16,10,2,11,4,5,2,0,0,20,3,1
23,5,335453,10,13,2,14,2,5,1,0,0,20,3,1
35,3,203628,13,14,2,11,2,5,2,0,0,60,3,2
31,3,118710,13,14,1,14,1,5,2,0,1902,40,3,2
30,3,189620,10,13,2,11,4,5,1,0,0,40,2,1
19,3,475028,12,9,2,13,4,5,1,0,0,20,3,1
36,5,110866,10,13,2,11,2,5,2,0,0,50,3,1
31,3,243605,10,13,3,13,5,5,1,0,1380,40,3,1
21,3,163870,16,10,2,7,4,5,2,0,0,30,3,1
31,4,80145,16,10,1,4,1,5,2,0,0,40,3,1
46,3,295566,11,16,3,11,5,5,1,25236,0,65,3,2
44,3,63042,10,13,3,5,4,5,1,0,0,50,3,2
40,3,229148,3,8,1,9,1,3,2,0,0,40,3,1
45,3,242552,16,10,2,13,2,3,2,0,0,40,3,1
60,3,177665,12,9,1,4,1,5,2,0,0,35,3,1
18,3,208103,2,7,2,9,3,5,2,0,0,25,3,1
28,3,296450,10,13,1,11,1,5,2,0,0,40,3,1
36,3,70282,16,10,3,2,5,3,1,0,0,40,3,1
36,3,271767,10,13,3,11,2,5,2,0,0,40,4,1
40,3,144995,9,11,1,14,1,5,2,4386,0,40,3,1
36,5,382635,10,13,3,2,5,5,1,0,0,35,3,1
31,3,295697,12,9,3,9,5,3,1,0,0,40,3,1
33,3,194141,12,9,1,8,1,5,2,0,0,40,3,1
19,5,378418,12,9,2,14,4,5,1,0,0,40,3,1
22,3,214399,16,10,2,13,4,5,1,0,0,15,3,1
34,3,217460,10,13,1,5,1,5,2,0,0,45,3,2
33,3,182556,12,9,2,9,2,5,2,0,0,40,3,1
41,3,125831,12,9,1,4,1,5,2,0,2051,60,3,1
29,3,271328,10,13,2,11,2,5,2,4650,0,40,3,1
50,5,50459,12,9,1,5,1,5,2,0,0,42,3,2
42,3,162140,10,13,1,5,1,5,2,7298,0,45,3,2
43,3,177937,10,13,2,11,2,5,2,0,0,40,4,2
44,3,111502,12,9,1,13,6,5,1,0,0,40,3,1
20,3,299047,16,10,2,9,2,5,1,0,0,20,3,1
31,3,223212,12,9,1,9,1,5,2,0,0,40,3,1
65,4,118474,2,7,1,5,1,5,2,9386,0,59,4,2
23,3,352139,16,10,2,9,2,5,1,0,0,24,3,1
55,3,173093,16,10,3,2,2,2,1,0,0,40,3,1
26,3,181655,9,11,1,2,1,5,2,0,2377,45,3,1
25,3,332702,9,11,2,9,4,5,1,0,0,15,3,1
35,3,234901,16,10,1,4,1,5,2,2407,0,40,3,1
36,3,131414,16,10,2,13,2,3,1,0,0,36,3,1
43,5,260960,10,13,1,11,1,5,2,0,0,50,3,1
56,3,156052,12,9,3,9,5,3,1,594,0,20,3,1
42,3,279914,10,13,1,14,1,5,2,0,0,40,3,2
19,3,192453,16,10,2,9,3,5,1,0,0,25,3,1
55,4,200939,12,9,1,15,1,5,2,0,0,72,3,1
42,3,151408,13,14,2,5,2,5,1,14084,0,50,3,2
26,3,112847,9,11,2,14,4,5,2,0,0,40,3,1
17,3,316929,3,8,2,7,4,5,2,0,0,20,3,1
42,5,126319,10,13,1,11,6,5,1,0,0,40,3,2
55,3,197422,12,9,1,15,1,5,2,7688,0,40,3,2
32,3,267736,16,10,2,2,4,3,1,0,0,40,3,1
29,3,267034,2,7,2,4,4,3,2,0,0,40,3,1
46,5,193047,10,13,1,11,1,5,2,0,0,37,3,1
29,5,356089,10,13,1,5,1,5,2,7688,0,40,3,2
22,3,223515,10,13,2,11,5,5,2,0,0,20,3,1
58,4,87510,1,6,1,4,1,5,2,0,0,40,3,1
23,3,145111,12,9,2,15,5,5,2,0,0,50,3,1
39,3,48093,12,9,2,7,2,5,2,0,0,40,3,1
27,3,31757,9,11,2,4,4,5,2,0,0,38,3,1
54,3,285854,12,9,1,15,1,5,2,0,0,40,3,2
33,5,120064,10,13,2,11,2,5,1,0,0,45,3,1
46,2,167381,12,9,1,2,6,5,1,0,0,40,3,2
37,3,103408,12,9,2,6,2,3,2,0,0,40,3,1
36,3,101460,12,9,2,9,2,5,1,0,0,18,3,1
59,5,420537,12,9,1,2,6,5,1,0,0,38,3,2
34,5,119411,12,9,3,12,5,5,2,0,0,40,2,1
53,4,128272,11,16,1,5,1,5,2,0,0,70,3,2
51,3,386773,10,13,2,13,2,5,2,0,0,55,3,2
32,3,283268,1,6,3,9,5,5,1,0,0,42,3,1
31,5,301526,16,10,1,9,3,5,2,0,0,40,3,1
22,3,151790,16,10,1,13,6,5,1,0,0,30,2,1
47,4,106252,10,13,3,13,2,5,1,0,0,50,3,1
32,3,188557,12,9,2,8,2,5,2,0,0,40,3,1
26,3,171114,16,10,2,6,2,5,1,0,0,38,3,1
37,3,327323,5,3,3,6,2,5,2,0,0,32,3,1
31,3,244147,12,9,3,4,5,5,2,0,0,55,3,1
37,3,280282,9,11,1,14,6,5,1,0,0,24,3,2
55,3,116442,12,9,2,13,2,5,2,0,0,38,3,1
23,5,282579,9,11,3,14,2,5,2,0,0,56,3,1
36,3,51838,16,10,3,2,5,5,1,0,0,40,3,1
34,3,73585,13,14,1,11,1,5,2,0,0,40,4,1
43,3,226902,10,13,1,13,1,5,2,0,0,50,3,2
54,3,279129,16,10,2,14,2,5,2,0,0,40,3,1
43,5,146908,16,10,1,4,1,5,2,0,0,40,4,1
28,3,196690,9,11,2,8,2,5,1,0,1669,42,3,1
40,3,130760,9,11,1,5,1,5,2,0,0,50,3,2
41,4,49572,16,10,1,5,1,5,2,0,0,60,3,1
40,3,237601,10,13,2,13,2,4,1,0,0,55,3,2
42,3,169628,16,10,3,2,2,3,1,0,0,38,3,1
61,4,36671,12,9,1,6,1,5,2,0,2352,50,3,1
18,3,231193,3,8,2,8,4,5,2,0,0,30,3,1
48,3,102102,9,11,1,14,1,5,2,0,0,50,3,2
41,4,32185,10,13,1,14,1,5,2,0,0,40,3,1
23,3,211046,12,9,2,13,2,5,1,2463,0,40,3,1
60,3,31577,12,9,1,15,1,5,2,0,0,60,3,2
22,3,162343,16,10,2,9,3,3,2,0,0,20,3,1
61,3,128831,12,9,1,8,1,5,2,0,0,40,3,1
25,3,316688,12,9,2,8,2,3,2,0,0,40,3,1
46,3,90758,13,14,2,14,2,5,2,0,0,35,3,2
43,3,274363,10,13,1,5,1,5,2,0,1902,40,2,2
43,3,154538,8,12,3,4,2,5,2,0,0,40,3,1
24,3,106085,12,9,2,9,4,3,2,0,1721,30,3,1
68,4,315859,2,7,2,6,5,5,2,0,0,20,3,1
31,3,51471,12,9,3,2,5,5,1,0,0,38,3,1
17,3,193830,2,7,2,13,4,5,1,0,0,20,3,1
32,3,231043,12,9,1,4,1,5,2,5178,0,48,3,2
33,3,169879,10,13,1,11,1,5,2,3103,0,47,3,2
64,3,270333,10,13,1,11,1,5,2,0,0,40,3,2
20,3,138768,12,9,2,15,4,5,2,0,0,30,3,1
30,3,191571,12,9,3,9,4,5,1,0,0,36,3,1
43,3,94113,16,10,3,5,2,5,2,0,0,45,3,1
22,3,137510,16,10,2,2,4,5,2,0,0,40,3,1
17,3,32607,1,6,2,6,4,5,2,0,0,20,3,1
47,4,93208,12,9,1,9,6,5,1,0,0,75,2,1
41,3,254440,9,11,2,11,2,5,1,0,0,60,3,1
56,3,186556,16,10,1,4,1,5,2,0,0,50,3,2
64,3,169871,12,9,1,15,1,5,2,0,0,45,3,1
47,3,191277,12,9,1,15,1,5,2,0,0,50,3,2
48,3,167159,9,11,2,2,5,5,2,0,0,40,3,1
31,3,171871,13,14,2,11,2,5,1,0,0,46,3,1
29,3,154411,9,11,2,14,4,5,2,0,0,40,3,1
30,3,129227,12,9,3,2,2,5,1,0,0,40,3,1
32,3,110331,12,9,1,5,1,5,2,0,1672,60,3,1
57,3,34269,12,9,3,15,5,5,2,0,653,42,3,2
62,3,174355,12,9,3,9,2,5,1,0,0,40,3,1
39,3,680390,12,9,3,8,5,5,1,0,0,24,3,1
43,3,233130,16,10,2,2,2,5,2,0,0,25,3,1
24,4,165474,10,13,2,13,4,5,2,0,0,40,3,1
53,3,194259,16,10,1,2,6,5,1,4386,0,40,3,2
26,3,280093,16,10,2,7,4,5,2,0,0,40,3,1
73,4,177387,12,9,1,5,1,5,2,0,0,40,3,1
55,3,105304,12,9,1,8,1,5,2,0,0,40,3,1
25,3,499233,12,9,3,2,2,5,2,0,0,40,3,1
41,3,180572,10,13,3,11,2,5,1,0,0,50,3,2
24,3,321435,10,13,2,5,2,5,2,0,0,50,3,1
63,3,86108,12,9,3,6,2,5,2,0,0,6,3,1
17,3,198124,2,7,2,13,4,5,2,0,0,20,3,1
35,3,135162,16,10,1,4,1,5,2,0,0,50,3,1
51,3,146813,16,10,1,11,1,5,2,0,0,40,3,2
62,5,291175,10,13,3,11,2,5,1,0,0,48,3,1
55,3,387569,12,9,1,4,1,5,2,4386,0,40,3,2
43,3,102895,16,10,3,11,2,5,2,0,0,40,3,1
40,5,33274,12,9,3,9,2,5,1,0,0,50,3,1
37,3,86551,10,13,1,5,1,5,2,0,0,45,3,2
39,3,138192,10,13,1,4,1,5,2,0,0,40,3,1
31,3,118966,12,9,2,4,4,5,2,0,0,18,3,1
61,3,99784,13,14,3,11,2,5,1,0,0,40,3,2
26,3,90980,9,11,3,2,2,5,1,0,0,55,3,1
46,4,177407,12,9,1,13,1,5,2,0,0,50,3,1
26,3,96467,10,13,2,11,2,5,1,0,0,40,3,1
48,5,327886,11,16,3,11,4,5,2,0,0,50,3,2
34,3,111567,12,9,2,15,4,5,2,0,0,40,3,1
34,5,166545,12,9,2,2,4,5,1,0,0,40,3,1
59,3,142182,12,9,1,9,1,5,2,0,0,40,3,2
34,3,188798,10,13,2,11,4,5,1,0,0,40,3,1
49,3,38563,10,13,2,5,2,5,1,0,0,56,3,2
18,3,216284,2,7,2,2,4,5,1,0,0,20,3,1
43,3,191547,12,9,1,6,1,5,2,0,0,40,3,1
48,3,285335,2,7,1,5,1,5,2,0,0,50,3,1
28,4,142712,16,10,1,5,1,5,2,0,0,70,3,1
33,3,80945,12,9,1,8,1,5,2,0,0,40,3,1
24,3,309055,16,10,2,13,2,5,1,0,0,15,3,1
21,3,62339,1,6,2,7,2,5,2,0,0,40,3,1
17,3,368700,2,7,2,13,4,5,2,0,0,28,3,1
39,3,176186,16,10,1,6,1,5,2,0,0,50,3,2
29,4,266855,10,13,3,11,4,5,2,0,0,40,3,1
44,3,48087,10,13,1,5,1,5,2,0,0,40,3,2
24,3,121313,16,10,2,15,4,5,2,0,0,50,3,1
71,4,143437,13,14,1,13,1,5,2,10605,0,40,3,2
51,4,160724,10,13,1,13,1,2,2,0,2415,40,1,2
55,3,282753,5,3,3,9,5,3,2,0,0,25,3,1
41,3,194636,10,13,1,5,1,5,2,0,0,60,3,2
23,3,153044,12,9,2,7,5,3,1,0,0,7,3,1
38,3,411797,9,11,3,2,5,5,1,0,0,40,3,1
39,3,117683,12,9,1,15,1,5,2,0,0,40,3,2
19,3,376540,12,9,2,2,2,5,1,0,0,30,3,1
49,3,72393,7,5,3,8,2,5,1,0,0,40,3,1
32,3,270335,10,13,1,2,3,5,2,0,0,40,1,2
27,3,96226,12,9,1,4,1,5,2,0,0,70,3,1
38,3,95336,10,13,1,13,1,5,2,0,0,50,3,2
33,3,258498,16,10,1,4,6,5,1,0,0,60,3,1
23,3,205865,10,13,2,5,4,5,2,0,0,28,3,1
33,4,155781,16,10,1,4,1,5,2,0,0,60,4,1
54,4,406468,12,9,1,13,1,3,2,0,0,40,3,1
29,3,177119,9,11,3,14,2,5,1,2174,0,45,3,1
35,4,372525,10,13,2,5,2,5,2,0,0,40,3,1
28,3,164170,9,11,1,2,6,2,1,0,0,40,1,1
37,3,183800,10,13,1,11,1,5,2,7688,0,50,3,2
42,4,177307,15,15,1,6,1,5,2,0,0,65,3,2
40,3,170108,13,14,1,11,1,5,2,0,0,40,3,1
47,3,341995,16,10,3,13,4,5,2,0,0,55,3,1
22,3,226508,10,13,2,5,4,5,1,0,0,50,3,1
30,3,87418,10,13,1,5,1,5,2,0,0,45,3,2
28,3,109165,12,9,1,14,1,5,2,0,0,40,3,1
63,5,28856,6,4,1,9,1,5,2,0,0,55,3,1
51,4,175897,7,5,1,4,1,5,2,0,0,20,3,1
22,3,99697,12,9,2,7,4,5,1,0,0,40,3,1
35,3,152375,12,9,2,13,2,5,2,0,0,45,3,1
46,3,171550,12,9,3,8,2,5,1,0,0,38,3,1
37,3,211154,16,10,3,8,2,5,2,0,0,52,3,1
24,3,202570,10,13,2,11,4,3,2,0,0,15,3,1
37,4,168496,12,9,3,7,4,5,2,0,0,10,3,1
53,3,68898,16,10,1,14,1,5,2,0,0,40,3,1
27,3,93235,12,9,2,13,2,5,2,0,0,30,3,1
38,3,278924,16,10,3,4,2,5,2,0,0,44,3,1
53,4,311020,1,6,1,6,1,5,2,0,0,60,3,1
34,3,175878,16,10,2,4,2,5,2,0,0,40,3,1
23,3,543028,12,9,2,13,4,3,2,0,0,40,3,1
39,3,202027,10,13,1,5,1,5,2,15024,0,45,3,2
43,3,158926,13,14,1,11,6,2,1,0,0,50,4,1
67,4,76860,12,9,1,5,1,2,2,0,0,40,3,2
81,4,136063,12,9,1,5,1,5,2,0,0,30,3,1
21,3,186648,16,10,2,9,4,5,2,0,0,20,3,1
23,3,257509,16,10,2,13,2,5,2,0,0,25,3,1
25,3,98155,16,10,2,15,5,5,2,0,0,40,3,1
42,3,274198,5,3,1,8,6,5,1,0,0,38,3,1
38,3,97083,16,10,1,2,6,3,1,0,0,40,3,1
32,3,262153,12,9,1,8,1,5,2,0,0,40,3,1
37,3,214738,12,9,1,8,1,5,2,0,0,40,3,1
51,3,138022,13,14,1,5,1,5,2,0,0,60,3,2
22,3,91842,16,10,2,13,2,5,1,0,0,42,3,1
33,3,373662,4,2,1,10,2,5,1,0,0,40,3,1
42,3,162003,12,9,3,8,2,5,2,0,0,55,3,1
51,5,241843,14,1,1,9,1,5,2,0,0,40,3,1
23,3,375871,12,9,1,2,6,5,1,0,0,40,3,1
37,3,186934,2,7,1,8,1,5,2,3103,0,44,3,2
37,3,176900,12,9,1,4,1,5,2,0,0,99,3,2
47,3,21906,13,14,2,11,2,5,1,0,0,25,3,1
41,3,132222,15,15,1,11,1,5,2,0,2415,40,3,2
33,3,143653,12,9,1,4,1,5,2,0,0,30,3,1
31,3,111567,10,13,2,13,2,5,2,0,0,40,3,2
31,3,78602,8,12,3,9,5,1,1,0,0,40,3,1
35,3,465507,12,9,1,8,1,3,2,0,0,40,3,1
38,4,196373,12,9,1,5,1,5,2,0,0,40,3,2
18,3,293227,12,9,2,9,2,5,1,0,0,45,3,1
20,3,241752,12,9,1,8,1,5,2,0,0,40,3,1
54,5,166398,16,10,3,5,5,3,1,0,0,35,3,1
40,3,184682,16,10,3,2,5,5,1,0,0,40,3,1
36,4,108293,10,13,1,5,6,5,1,0,1977,45,3,2
43,3,250802,16,10,3,4,5,5,2,0,0,35,3,1
44,4,325159,16,10,3,6,5,5,2,0,0,40,3,1
44,5,174675,12,9,1,11,6,5,1,0,0,40,3,2
43,3,227065,13,14,1,5,1,5,2,0,0,43,3,2
